observation_date,Price,Open,High,Low,Change %,Change_Return,Oil_Price,Gold_Price,SharePrice_UK,SharePrice_Switzerland,GDP_UK,GDP_Switzerland,Interest_Rate_Switzerland,Interest_Rate_UK,CPI_UK,CPI_Switzerland,Volatility Index
14/12/2022,1.1482,1.1482,1.1509,1.1429,0.07,7,77.14,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.14
15/12/2022,1.1301,1.1489,1.1496,1.13,-1.58,-158,75.89,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.83
16/12/2022,1.1333,1.1307,1.1376,1.1246,0.28,28,74.19,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.62
17/12/2022,1.1333,1.1307,1.1376,1.1246,0.28,28,74.19,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.62
18/12/2022,1.1333,1.1307,1.1376,1.1246,0.28,28,74.19,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.62
19/12/2022,1.1276,1.1337,1.1384,1.1277,-0.5,-50,75.05,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.42
20/12/2022,1.128,1.1277,1.1326,1.122,0.04,4,75.92,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.48
21/12/2022,1.1196,1.1282,1.1303,1.1178,-0.74,-74,78.17,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,20.07
22/12/2022,1.1212,1.12,1.1222,1.1147,0.14,14,77.68,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.97
23/12/2022,1.1254,1.121,1.1271,1.1191,0.37,37,79.57,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,20.87
24/12/2022,1.1254,1.121,1.1271,1.1191,0.37,37,79.57,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,20.87
25/12/2022,1.1254,1.121,1.1271,1.1191,0.37,37,79.57,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,20.87
26/12/2022,1.1238,1.1265,1.1284,1.1231,-0.14,-14,79.57,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,20.87
27/12/2022,1.1165,1.1245,1.1274,1.1154,-0.65,-65,79.45,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.65
28/12/2022,1.1159,1.1172,1.1222,1.1144,-0.05,-5,78.89,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,22.14
29/12/2022,1.1124,1.1161,1.1174,1.1104,-0.31,-31,78.43,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.44
30/12/2022,1.1182,1.1138,1.1195,1.1095,0.52,52,80.16,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.67
31/12/2022,1.1182,1.1138,1.1195,1.1095,0.52,52,80.16,67.6,113.3291,124.1206,0.260251023,0.153761482,1.565,3.5015,9.24,2.840331,21.67
1/1/2023,1.1182,1.1138,1.1195,1.1095,0.52,52,80.16,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.67
2/1/2023,1.1142,1.1186,1.1186,1.1128,-0.36,-36,80.16,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.67
3/1/2023,1.1196,1.1146,1.1274,1.1115,0.48,48,76.87,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,22.9
4/1/2023,1.1202,1.1201,1.1228,1.1164,0.05,5,72.82,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,22.01
5/1/2023,1.1145,1.1206,1.1222,1.1106,-0.51,-51,73.61,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,22.46
6/1/2023,1.1213,1.1145,1.1236,1.1125,0.61,61,73.77,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.13
7/1/2023,1.1213,1.1145,1.1236,1.1125,0.61,61,73.77,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.13
8/1/2023,1.1213,1.1145,1.1236,1.1125,0.61,61,73.77,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.13
9/1/2023,1.1224,1.1217,1.1259,1.1179,0.1,10,74.69,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.97
10/1/2023,1.1211,1.1233,1.1239,1.1183,-0.12,-12,75.11,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,20.58
11/1/2023,1.1303,1.1214,1.1327,1.1182,0.82,82,77.46,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,21.09
12/1/2023,1.1324,1.1311,1.1372,1.1274,0.19,19,78.32,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.83
13/1/2023,1.1327,1.133,1.1377,1.1301,0.03,3,79.9,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.35
14/1/2023,1.1327,1.133,1.1377,1.1301,0.03,3,79.9,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.35
15/1/2023,1.1327,1.133,1.1377,1.1301,0.03,3,79.9,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.35
16/1/2023,1.1295,1.1341,1.1348,1.1271,-0.28,-28,79.9,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.49
17/1/2023,1.1328,1.1297,1.1338,1.1247,0.29,29,80.25,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.36
18/1/2023,1.1309,1.1333,1.1358,1.1262,-0.17,-17,79.53,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,20.34
19/1/2023,1.1351,1.1316,1.1358,1.1281,0.37,37,80.31,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,20.52
20/1/2023,1.1407,1.1355,1.1431,1.1309,0.49,49,81.27,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.85
21/1/2023,1.1407,1.1355,1.1431,1.1309,0.49,49,81.27,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.85
22/1/2023,1.1407,1.1355,1.1431,1.1309,0.49,49,81.27,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.85
23/1/2023,1.1406,1.1419,1.1434,1.1354,-0.01,-1,81.62,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.81
24/1/2023,1.137,1.1409,1.1431,1.1347,-0.32,-32,79.86,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.2
25/1/2023,1.1379,1.137,1.1401,1.134,0.08,8,79.78,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.08
26/1/2023,1.1415,1.1385,1.1431,1.1355,0.32,32,80.64,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.73
27/1/2023,1.1414,1.142,1.1434,1.1387,-0.01,-1,79.73,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.51
28/1/2023,1.1414,1.142,1.1434,1.1387,-0.01,-1,79.73,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.51
29/1/2023,1.1414,1.142,1.1434,1.1387,-0.01,-1,79.73,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,18.51
30/1/2023,1.1423,1.1417,1.1439,1.1387,0.08,8,77.97,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.94
31/1/2023,1.1286,1.1427,1.144,1.1277,-1.2,-120,78.95,70,117.266,128.1785,0.056473635,0.21178743,1.257,3.5115,8.84,3.282513,19.4
1/2/2023,1.124,1.1288,1.1315,1.1233,-0.41,-41,76.34,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,17.87
2/2/2023,1.1158,1.1244,1.126,1.1153,-0.73,-73,75.87,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.73
3/2/2023,1.1157,1.1167,1.1244,1.1146,-0.01,-1,73.4,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.33
4/2/2023,1.1157,1.1167,1.1244,1.1146,-0.01,-1,73.4,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.33
5/2/2023,1.1157,1.1167,1.1244,1.1146,-0.01,-1,73.4,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.33
6/2/2023,1.1153,1.1167,1.1189,1.1109,-0.04,-4,74.11,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,19.43
7/2/2023,1.1105,1.1162,1.1174,1.1077,-0.43,-43,77.17,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.66
8/2/2023,1.1115,1.1105,1.1139,1.1096,0.09,9,78.47,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,19.63
9/2/2023,1.1179,1.1119,1.1191,1.1107,0.58,58,78.04,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.71
10/2/2023,1.1133,1.1179,1.1201,1.1132,-0.41,-41,79.74,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.53
11/2/2023,1.1133,1.1179,1.1201,1.1132,-0.41,-41,79.74,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.53
12/2/2023,1.1133,1.1179,1.1201,1.1132,-0.41,-41,79.74,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.53
13/2/2023,1.1155,1.1144,1.1187,1.1099,0.2,20,80.14,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.34
14/2/2023,1.121,1.1159,1.123,1.1138,0.49,49,79.08,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.91
15/2/2023,1.1107,1.1214,1.1232,1.109,-0.92,-92,78.57,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,18.23
16/2/2023,1.1096,1.1112,1.1134,1.1078,-0.1,-10,78.45,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.17
17/2/2023,1.1126,1.1103,1.1161,1.1074,0.27,27,76.31,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.02
18/2/2023,1.1126,1.1103,1.1161,1.1074,0.27,27,76.31,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.02
19/2/2023,1.1126,1.1103,1.1161,1.1074,0.27,27,76.31,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.02
20/2/2023,1.1116,1.1144,1.1151,1.1092,-0.09,-9,76.31,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,21.23
21/2/2023,1.1234,1.1122,1.125,1.11,1.06,106,76.28,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,22.87
22/2/2023,1.1215,1.1242,1.1248,1.1193,-0.17,-17,73.95,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,22.29
23/2/2023,1.1218,1.122,1.1258,1.12,0.03,3,75.26,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,21.14
24/2/2023,1.1234,1.1223,1.1266,1.1193,0.14,14,76.19,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,21.67
25/2/2023,1.1234,1.1223,1.1266,1.1193,0.14,14,76.19,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,21.67
26/2/2023,1.1234,1.1223,1.1266,1.1193,0.14,14,76.19,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,21.67
27/2/2023,1.1289,1.1235,1.13,1.1228,0.49,49,75.57,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.95
28/2/2023,1.1324,1.129,1.1368,1.1277,0.31,31,76.88,72.6,120.0188,128.4929,0.056473635,0.21178743,1.446,3.5553,9.16,3.371823,20.7
1/3/2023,1.1298,1.1328,1.1359,1.1249,-0.23,-23,77.57,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,20.58
2/3/2023,1.1251,1.1304,1.1318,1.1235,-0.42,-42,78.05,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.59
3/3/2023,1.1267,1.1255,1.1285,1.1223,0.14,14,79.62,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,18.49
4/3/2023,1.1267,1.1255,1.1285,1.1223,0.14,14,79.62,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,18.49
5/3/2023,1.1267,1.1255,1.1285,1.1223,0.14,14,79.62,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,18.49
6/3/2023,1.1188,1.1278,1.128,1.1189,-0.7,-70,80.39,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,18.61
7/3/2023,1.1139,1.1192,1.1216,1.1127,-0.44,-44,77.45,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.59
8/3/2023,1.115,1.1139,1.1173,1.1115,0.1,10,76.56,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.11
9/3/2023,1.1117,1.1155,1.1177,1.1113,-0.3,-30,75.6,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,22.61
10/3/2023,1.108,1.1122,1.1169,1.1064,-0.33,-33,76.55,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,24.8
11/3/2023,1.108,1.1122,1.1169,1.1064,-0.33,-33,76.55,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,24.8
12/3/2023,1.108,1.1122,1.1169,1.1064,-0.33,-33,76.55,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,24.8
13/3/2023,1.1104,1.1094,1.1138,1.0989,0.22,22,74.68,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,26.52
14/3/2023,1.1112,1.1109,1.1151,1.1054,0.07,7,71.18,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,23.73
15/3/2023,1.1257,1.1117,1.1264,1.1092,1.3,130,67.38,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,26.14
16/3/2023,1.1249,1.1263,1.1288,1.1159,-0.07,-7,68.15,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,22.99
17/3/2023,1.1272,1.1254,1.1318,1.1218,0.2,20,66.61,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,25.51
18/3/2023,1.1272,1.1254,1.1318,1.1218,0.2,20,66.61,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,25.51
19/3/2023,1.1272,1.1254,1.1318,1.1218,0.2,20,66.61,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,25.51
20/3/2023,1.1395,1.1304,1.1415,1.1257,1.09,109,67.56,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,24.15
21/3/2023,1.1263,1.1402,1.1419,1.1228,-1.16,-116,69.4,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,21.38
22/3/2023,1.125,1.1268,1.1346,1.1248,-0.12,-12,70.71,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,22.26
23/3/2023,1.1258,1.1256,1.1307,1.1229,0.07,7,69.77,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,22.61
24/3/2023,1.125,1.1264,1.1277,1.1195,-0.07,-7,69.22,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,21.74
25/3/2023,1.125,1.1264,1.1277,1.1195,-0.07,-7,69.22,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,21.74
26/3/2023,1.125,1.1264,1.1277,1.1195,-0.07,-7,69.22,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,21.74
27/3/2023,1.1248,1.1252,1.1267,1.1216,-0.02,-2,72.87,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,20.6
28/3/2023,1.1353,1.125,1.1363,1.1245,0.93,93,73.12,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.97
29/3/2023,1.1306,1.1348,1.1366,1.1307,-0.41,-41,72.95,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.12
30/3/2023,1.1307,1.1311,1.1334,1.1278,0.01,1,74.32,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,19.02
31/3/2023,1.1282,1.1309,1.1369,1.1273,-0.22,-22,75.68,69.5,115.8184,124.77,0.056473635,0.21178743,1.227,3.5638,8.87,2.945349,18.7
1/4/2023,1.1282,1.1309,1.1369,1.1273,-0.22,-22,75.68,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.7
2/4/2023,1.1282,1.1309,1.1369,1.1273,-0.22,-22,75.68,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.7
3/4/2023,1.1324,1.1281,1.1347,1.1267,0.37,37,80.4,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.55
4/4/2023,1.1319,1.1328,1.1419,1.1309,-0.04,-4,80.7,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,19
5/4/2023,1.1298,1.1325,1.1334,1.1252,-0.19,-19,80.69,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,19.08
6/4/2023,1.1246,1.1302,1.1309,1.124,-0.46,-46,80.7,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.4
7/4/2023,1.1235,1.1255,1.1268,1.1219,-0.1,-10,80.7,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.4
8/4/2023,1.1235,1.1255,1.1268,1.1219,-0.1,-10,80.7,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.4
9/4/2023,1.1235,1.1255,1.1268,1.1219,-0.1,-10,80.7,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.4
10/4/2023,1.1259,1.1234,1.1273,1.1227,0.21,21,79.79,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.97
11/4/2023,1.122,1.1262,1.1273,1.1212,-0.35,-35,81.54,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,19.1
12/4/2023,1.1182,1.1225,1.1233,1.1153,-0.34,-34,83.26,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,19.09
13/4/2023,1.1136,1.1186,1.1208,1.1102,-0.41,-41,82.16,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.8
14/4/2023,1.1095,1.1143,1.1148,1.1091,-0.37,-37,82.58,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.07
15/4/2023,1.1095,1.1143,1.1148,1.1091,-0.37,-37,82.58,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.07
16/4/2023,1.1095,1.1143,1.1148,1.1091,-0.37,-37,82.58,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.07
17/4/2023,1.1118,1.1105,1.1133,1.1069,0.21,21,80.93,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.95
18/4/2023,1.1132,1.112,1.1172,1.1107,0.13,13,80.85,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.83
19/4/2023,1.1162,1.1138,1.1196,1.113,0.27,27,79.18,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.46
20/4/2023,1.11,1.1165,1.1177,1.1101,-0.56,-56,77.27,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.17
21/4/2023,1.1095,1.1104,1.1115,1.1048,-0.05,-5,77.86,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.77
22/4/2023,1.1095,1.1104,1.1115,1.1048,-0.05,-5,77.86,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.77
23/4/2023,1.1095,1.1104,1.1115,1.1048,-0.05,-5,77.86,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.77
24/4/2023,1.1075,1.1097,1.1114,1.1055,-0.18,-18,78.64,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,16.89
25/4/2023,1.1064,1.1083,1.1094,1.1026,-0.1,-10,77.05,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.76
26/4/2023,1.1109,1.1067,1.1128,1.1054,0.41,41,74.33,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,18.84
27/4/2023,1.1174,1.1111,1.1189,1.11,0.59,59,74.77,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,17.03
28/4/2023,1.1231,1.1169,1.125,1.1144,0.51,51,76.78,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,15.78
29/4/2023,1.1231,1.1169,1.125,1.1144,0.51,51,76.78,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,15.78
30/4/2023,1.1231,1.1169,1.125,1.1144,0.51,51,76.78,76,118.566,129.356,0.041351933,-0.339361154,1.08,3.6503,7.85,2.565319,15.78
1/5/2023,1.1193,1.1238,1.1254,1.1177,-0.34,-34,75.65,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.08
2/5/2023,1.113,1.1191,1.1226,1.113,-0.56,-56,71.71,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.78
3/5/2023,1.1103,1.1134,1.1156,1.1091,-0.24,-24,68.62,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,18.34
4/5/2023,1.1134,1.1097,1.117,1.1092,0.28,28,68.52,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,20.09
5/5/2023,1.125,1.1134,1.1281,1.1131,1.04,104,71.32,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.19
6/5/2023,1.125,1.1134,1.1281,1.1131,1.04,104,71.32,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.19
7/5/2023,1.125,1.1134,1.1281,1.1131,1.04,104,71.32,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.19
8/5/2023,1.1219,1.1266,1.1267,1.1208,-0.28,-28,73.13,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.98
9/5/2023,1.1235,1.1223,1.1263,1.1213,0.14,14,73.68,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.71
10/5/2023,1.123,1.1239,1.1268,1.121,-0.04,-4,72.53,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.94
11/5/2023,1.1183,1.1229,1.1279,1.1183,-0.42,-42,70.81,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.93
12/5/2023,1.1186,1.1188,1.1214,1.1152,0.03,3,70.02,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.03
13/5/2023,1.1186,1.1188,1.1214,1.1152,0.03,3,70.02,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.03
14/5/2023,1.1186,1.1188,1.1214,1.1152,0.03,3,70.02,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.03
15/5/2023,1.1219,1.1188,1.1224,1.1164,0.3,30,71.07,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.12
16/5/2023,1.119,1.1217,1.1229,1.1163,-0.26,-26,70.85,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.99
17/5/2023,1.1221,1.1196,1.125,1.1157,0.28,28,72.78,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.87
18/5/2023,1.1234,1.1226,1.1248,1.1191,0.12,12,71.82,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.05
19/5/2023,1.1195,1.1238,1.1245,1.1188,-0.35,-35,71.57,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.81
20/5/2023,1.1195,1.1238,1.1245,1.1188,-0.35,-35,71.57,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.81
21/5/2023,1.1195,1.1238,1.1245,1.1188,-0.35,-35,71.57,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,16.81
22/5/2023,1.1162,1.1206,1.1207,1.1131,-0.29,-29,71.81,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.21
23/5/2023,1.1182,1.1168,1.1204,1.1145,0.18,18,72.87,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,18.53
24/5/2023,1.1189,1.1187,1.1243,1.1168,0.06,6,74.37,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,20.03
25/5/2023,1.1157,1.119,1.1222,1.1157,-0.29,-29,71.68,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,19.14
26/5/2023,1.1174,1.1163,1.1193,1.1143,0.15,15,72.35,76.1,116.9485,130.6739,0.041351933,-0.339361154,0.848,3.9621,7.89,2.158687,17.95
